PRES (dbar),TEMP (°C),SAL (psu),COND (mS/cm),OXY (µmol/L),TIME,FLUO (ug/L),TURB (NTU),PH,NO3 (µmol/L),LAT (°N),LON (°E)
1008.52925,3.297626541657129,34.563064290752756,32.015974377038646,179.54995179477567,2026-06-25 04:45:16.518667,0.6094062500000118,0.20886458333332947,5.889562684788143,32.99261560315186,-34.68733,17.499939666666666
1008.36,3.2972504869842414,34.563064290752756,32.01656199020341,179.3138965015208,2026-06-25 04:45:16.966467,0.6120000000000001,0.21000000000000002,5.889366623301256,32.97397342016079,-34.68733,17.499939666666666
1008.09925,3.297468410401974,34.563011301692725,32.01673084292517,179.30625735169065,2026-06-25 04:45:17.037282,0.6120000000000001,0.21000000000000002,5.8872859211795,32.94525289304161,-34.68733,17.499939666666666
1007.6306666666666,3.3001308750391534,34.562632424123024,32.01876305899426,179.54312618433156,2026-06-25 04:45:17.366363,0.6120000000000001,0.21000000000000002,5.889548002899809,32.89364038936914,-34.68733,17.499939666666666
1007.661,3.300642567657332,34.562676701513745,32.01915920451246,179.53245321901858,2026-06-25 04:45:17.399687,0.6120000000000001,0.21000000000000002,5.889559755925923,32.896981479772265,-34.68733,17.499939666666666
1007.3085,3.30310208259757,34.56238740225881,32.020954562253536,179.50597099189588,2026-06-25 04:45:17.549648,0.6090000000000001,0.21000000000000002,5.889577831291833,32.858155072065614,-34.68733,17.499939666666666
1007.0355,3.3038441415791637,34.56229694719423,32.0214440513732,179.5006669528408,2026-06-25 04:45:17.599635,0.6120000000000001,0.2110000000000067,5.889577831204657,32.82808525843748,-34.68733,17.499939666666666
1006.519,3.3056905727867463,34.561997173225706,32.02245543574392,179.4756144551143,2026-06-25 04:45:17.749596,0.6120000000000001,0.21200000000000002,5.8895959060765675,32.77119493338646,-34.68733,17.499939666666666
1006.716,3.3056684298607584,34.56199949860737,32.022418728741684,179.35756636351078,2026-06-25 04:45:17.749596,0.6120000000000001,0.21200000000000002,5.887622460716798,32.7928936633672,-34.68733,17.499939666666666
1006.3530000000001,3.3070801081876873,34.56165560056823,32.022791170367114,179.34598103973403,2026-06-25 04:45:17.899557,0.6120000000000001,0.21200000000000002,5.889593897763924,32.75291072436716,-34.68733,17.499939666666666
1006.1693333333333,3.3077827427153625,34.5614470552843,32.02290096540232,179.46726336830775,2026-06-25 04:45:17.982869,0.6120000000000001,0.21200000000000002,5.889591889509396,32.732680605552616,-34.68733,17.499939666666666
1005.7045,3.3088630109085244,34.56106965454154,32.02310905651609,179.45049884710653,2026-06-25 04:45:18.124498,0.6120000000000001,0.21300000000000194,5.88960393910921,32.681481148770665,-34.68733,17.499939666666666
1005.488,3.309339138180493,34.560855185609746,32.02322828962734,179.4469631583404,2026-06-25 04:45:18.199479,0.6120000000000001,0.21200000000000002,5.889603939123738,32.657634574959346,-34.68733,17.499939666666666
1005.1759999999999,3.3099119343401506,34.560472586838586,32.02338035614563,179.19137565718458,2026-06-25 04:45:18.324446,0.6120000000000001,0.21200000000000002,5.889607955545626,32.62326907367003,-34.68733,17.499939666666666
1005.3585,3.3099465934094305,34.5604763790106,32.0233880104684,179.31819402679915,2026-06-25 04:45:18.324446,0.6120000000000001,0.21300000000000002,5.889605947334681,32.64337068900753,-34.68733,17.499939666666666
1005.015,3.3104861650400816,34.55990662006601,32.02348720481272,179.4393555903807,2026-06-25 04:45:18.499401,0.6120000000000001,0.21200000000000002,5.889603939123738,32.60553559383806,-34.68733,17.499939666666666
1004.564,3.310688273000952,34.559475038254675,32.02327756358179,179.43398058387098,2026-06-25 04:45:18.624368,0.6120000000000001,0.21200000000000002,5.889605947363738,32.555859821141034,-34.68733,17.499939666666666
1004.337,3.3104198313962474,34.55902231228209,32.022398902871295,179.428056374213,2026-06-25 04:45:18.749335,0.6120000000000001,0.22000000000000003,5.889613980265627,32.53085671603633,-34.68733,17.499939666666666
1004.2283333333334,3.3099029818348065,34.5587107709731,32.021331363433646,179.4313283586527,2026-06-25 04:45:18.832647,0.6120000000000001,0.22000000000000003,5.8896119720546825,32.51888753503173,-34.68733,17.499939666666666
1003.7405,3.307916873278267,34.55797153639705,32.017595606588536,179.44155225490093,2026-06-25 04:45:19.024264,0.6090000000000001,0.22000000000000003,5.889605947363738,32.49296465518879,-34.68733,17.499939666666666
1003.6036666666665,3.307335079232015,34.557803728209144,32.016457501979,179.4500747930025,2026-06-25 04:45:19.065920,0.6120000000000001,0.22000000000000003,5.889596610732377,32.54524392842246,-34.68733,17.499939666666666
1003.303,3.304816377669231,34.55706491320718,32.01164347900443,179.71460480643768,2026-06-25 04:45:19.249205,0.6120000000000001,0.22000000000000003,5.889587872913167,32.66011823891381,-34.68733,17.499939666666666
1003.163,3.3040000263000024,34.55685684342949,32.01041227745726,179.7173585411653,2026-06-25 04:45:19.299192,0.6120000000000001,0.22000000000000003,5.889587872913167,32.713607385705814,-34.68733,17.499939666666666
1002.981,3.303669646749709,34.55675577956548,32.00968004778304,179.7145643971926,2026-06-25 04:45:19.324186,0.6120000000000001,0.22000000000000003,5.889591889509396,32.78314327653543,-34.68733,17.499939666666666
1002.663,3.3016251746869023,34.5562356166608,32.00669757775408,179.7305456170625,2026-06-25 04:45:19.449153,0.6120000000000001,0.22000000000000003,5.889579839633535,32.90464005282012,-34.68733,17.499939666666666
1002.5815,3.299928249997771,34.55581574349049,32.004705070380275,179.9911852661887,2026-06-25 04:45:19.549127,0.6120000000000001,0.22000000000000003,5.889573814593899,32.897506156785084,-34.68733,17.499939666666666
1002.3465,3.2987023757886575,34.555499784043235,32.00341097130094,180.12121314454754,2026-06-25 04:45:19.624107,0.6120000000000001,0.22000000000000003,5.88957180617955,32.87693602711351,-34.68733,17.499939666666666
1002.185,3.2982645778646367,34.55539457458563,32.002925512896496,180.0032950627042,2026-06-25 04:45:19.649101,0.6120000000000001,0.22000000000000003,5.889563772725564,32.86279953374346,-34.68733,17.499939666666666
1001.9720000000001,3.2961164799787785,34.55476197135317,32.00079328800581,180.2631609114349,2026-06-25 04:45:19.799062,0.6120000000000001,0.21200000000000002,5.889560972280744,32.844155118339025,-34.68733,17.499939666666666
1001.7755,3.2948588626905098,34.55423663236588,31.99928872783668,180.27904545203637,2026-06-25 04:45:19.924029,0.6120000000000001,0.21200000000000002,5.889545696865634,32.821174761880144,-34.68733,17.499939666666666
1001.418,3.2944069814760826,34.5537153498236,31.998474473112772,180.52991073820004,2026-06-25 04:45:19.999010,0.6120000000000001,0.21200000000000002,5.889543688436753,32.72998535243565,-34.68733,17.499939666666666
1001.468,3.294222486995169,34.553923197668354,31.997978865570346,180.27834291266288,2026-06-25 04:45:20.048997,0.6120000000000001,0.21200000000000002,5.889547705352637,32.74273911599431,-34.68733,17.499939666666666
1001.2049999999999,3.294069104624554,34.55340564218579,31.997312990700653,180.53158310707255,2026-06-25 04:45:20.123977,0.6120000000000001,0.21200000000000002,5.88954167996428,32.67565431967568,-34.68733,17.499939666666666
1000.9290000000001,3.293930735142578,34.55282909883592,31.99622104610799,180.52867077821767,2026-06-25 04:45:20.265607,0.6120000000000001,0.21200000000000002,5.88954446950373,32.60525354483185,-34.68733,17.499939666666666
1000.6800000000001,3.2938643528729736,34.55249459558617,31.995616556564336,180.77639821177868,2026-06-25 04:45:20.348919,0.6120000000000001,0.21200000000000002,5.889545696865633,32.61686786678103,-34.68733,17.499939666666666
1000.4939999999999,3.2937246819389983,34.55200195160131,31.99471217544525,180.7791123466421,2026-06-25 04:45:20.473886,0.6120000000000001,0.21200000000000002,5.88954167996428,32.64578353842845,-34.68733,17.499939666666666
1000.191,3.293470932786772,34.551617307972734,31.993919175998702,180.90194420108753,2026-06-25 04:45:20.573860,0.6120000000000001,0.21200000000000002,5.889543688436753,32.69288810030564,-34.68733,17.499939666666666
999.81575,3.2926467726482245,34.55105834137044,31.99258184181059,181.02843155052219,2026-06-25 04:45:20.723821,0.6120000000000001,0.21200000000000002,5.889543688436753,32.75122469055127,-34.68733,17.499939666666666
999.396,3.291149376362581,34.550431413829386,31.99107665841911,181.03549564170658,2026-06-25 04:45:20.898775,0.6060000000000001,0.20800000000000002,5.889539671491807,32.78996173465845,-34.68733,17.499939666666666
999.5754999999999,3.291155256701299,34.55043277847864,31.99109061173357,181.03689116678416,2026-06-25 04:45:20.898775,0.6060000000000001,0.21000000000000002,5.889539671477276,32.78409312608649,-34.68733,17.499939666666666
999.162,3.2900731248351454,34.55000535148308,31.990205476419227,181.17313300323767,2026-06-25 04:45:21.023743,0.6060000000000001,0.20900000000000002,5.889527620468067,32.79761217703081,-34.68733,17.499939666666666
998.8109999999999,3.28943135718824,34.54943837301718,31.989650197317488,181.300673607795,2026-06-25 04:45:21.123717,0.6060000000000001,0.21000000000000002,5.889525611952002,32.809087840589356,-34.68733,17.499939666666666
999.038,3.289091746402377,34.54967713027885,31.98932868897088,181.30220852021725,2026-06-25 04:45:21.198697,0.6060000000000001,0.21000000000000002,5.889527620482599,32.8016662576042,-34.68733,17.499939666666666
998.5325,3.2887521919323204,34.54905824312691,31.98895754304981,181.30640749934503,2026-06-25 04:45:21.323664,0.6085937499999955,0.21000000000000002,5.889519586331147,32.81819317478039,-34.68733,17.499939666666666
998.309,3.2884569070325314,34.54869366204177,31.98863366812629,181.3004605427517,2026-06-25 04:45:21.448632,0.6060000000000001,0.21000000000000002,5.889527620482599,32.79346862493031,-34.68733,17.499939666666666
997.881,3.288340221996984,34.54841774781559,31.98849107519484,181.54882731435967,2026-06-25 04:45:21.498619,0.6120000000000001,0.21000000000000002,5.889527620482599,32.72634003201667,-34.68733,17.499939666666666
998.169,3.2882399974924392,34.54855412091653,31.988332740835638,181.55436801138367,2026-06-25 04:45:21.548606,0.6060000000000001,0.21000000000000002,5.889523603421404,32.771510673977254,-34.68733,17.499939666666666
997.771,3.28813944520485,34.54815452146959,31.987982611902165,181.5551182018639,2026-06-25 04:45:21.648580,0.6060000000000001,0.21000000000000002,5.889519586331147,32.70908735626784,-34.68733,17.499939666666666
997.6143333333333,3.2882111697055705,34.54799064441891,31.98778620570192,181.55899599216886,2026-06-25 04:45:21.715229,0.6060000000000001,0.20823703703703503,5.889512504272948,32.68451536353466,-34.68733,17.499939666666666
997.186,3.28824331182314,34.547551682616245,31.98762839823656,181.54926285312743,2026-06-25 04:45:21.773547,0.6090000000000001,0.21000000000000002,5.889521594876276,32.76086190556763,-34.68733,17.499939666666666
997.292,3.288399885331068,34.547846830631656,31.987379974560188,181.54755644208115,2026-06-25 04:45:21.898515,0.6120000000000001,0.21000000000000002,5.889523603421404,32.741520530265795,-34.68733,17.499939666666666
996.9470000000001,3.2884936897532877,34.54726611239044,31.987254555229313,181.54503524154526,2026-06-25 04:45:22.031813,0.6118421052631705,0.21000000000000002,5.889523709133541,32.80447123289911,-34.68733,17.499939666666666
