PRES (dbar),TEMP (°C),SAL (psu),COND (mS/cm),OXY (µmol/kg),TIME,FLUO (ug/L),TURB (NTU),PH,LAT (°N),LON (°E)
1.483857142857143,17.422667307251533,35.41066706987511,45.79525936141722,240.69877682935356,2026-06-25 05:33:20.837453,NaN,NaN,NaN,-34.74097483333333,17.5070105
1.6956666666666669,17.42290512830915,35.41066706987511,45.79452893058555,240.69067649949025,2026-06-25 05:33:20.472072,NaN,NaN,NaN,-34.74097483333333,17.5070105
1.9017142857142857,17.42286942792781,35.410663183776,45.79452883196182,240.69700299438085,2026-06-25 05:33:20.344724,NaN,NaN,NaN,-34.74097483333333,17.5070105
2.1325000000000003,17.423923907438507,35.410646008875915,45.79635113696537,240.69128347468492,2026-06-25 05:33:19.930547,NaN,NaN,NaN,-34.74097483333333,17.5070105
2.3514999999999997,17.42285813573439,35.41063373249969,45.79539999086623,240.70810214110006,2026-06-25 05:33:19.805579,NaN,NaN,NaN,-34.74097483333333,17.5070105
2.5294,17.423840673539765,35.41054837029264,45.79703672625408,240.69655035798428,2026-06-25 05:33:19.400685,NaN,NaN,NaN,-34.74097483333333,17.5070105
2.7208125,17.423847112808886,35.4103212130714,45.797025282518234,240.49437677254363,2026-06-25 05:33:18.571526,NaN,NaN,NaN,-34.74097483333333,17.5070105
2.9303333333333335,17.424398934409943,35.41012038872584,45.7976512213218,240.627127450629,2026-06-25 05:33:17.945879,NaN,NaN,NaN,-34.74097483333333,17.5070105
3.0994347826086948,17.426241639758057,35.40985636981392,45.79883452931871,240.67762115443284,2026-06-25 05:33:17.337744,NaN,NaN,NaN,-34.74097483333333,17.5070105
3.2987272727272727,17.427794512787038,35.40953842005779,45.79931541637303,240.66418812902532,2026-06-25 05:33:16.608685,NaN,NaN,NaN,-34.74097483333333,17.5070105
3.5283333333333338,17.42815087424434,35.40912310037555,45.798489576119856,240.67573056341217,2026-06-25 05:33:15.556687,NaN,NaN,NaN,-34.74097483333333,17.5070105
3.740428571428572,17.42812418281162,35.409067907532204,45.79887092145703,240.6763847224334,2026-06-25 05:33:15.253194,NaN,NaN,NaN,-34.74097483333333,17.5070105
3.9401666666666664,17.42803275894155,35.409055190943995,45.79875927347384,240.3670255540826,2026-06-25 05:33:15.090142,NaN,NaN,NaN,-34.74097483333333,17.5070105
4.14775,17.4281372434515,35.409055190943995,45.799171837233665,240.68495500256506,2026-06-25 05:33:14.519457,NaN,NaN,NaN,-34.74097483333333,17.5070105
4.3465,17.42825488909467,35.409055190943995,45.79923939541444,240.33280901356596,2026-06-25 05:33:14.253455,NaN,NaN,NaN,-34.74097483333333,17.5070105
4.538714285714286,17.42897760222747,35.40918620114495,45.80022071586918,240.6766752115868,2026-06-25 05:33:13.589342,NaN,NaN,NaN,-34.74097483333333,17.5070105
4.710428571428571,17.429249063726406,35.40927310577196,45.801050108399735,240.67949462943264,2026-06-25 05:33:13.260857,NaN,NaN,NaN,-34.74097483333333,17.5070105
4.885076923076922,17.42952920117237,35.40935943257786,45.801943865976924,240.6761425740589,2026-06-25 05:33:12.928526,NaN,NaN,NaN,-34.74097483333333,17.5070105
5.09475,17.42910874265213,35.409508909459284,45.80208018627951,240.68682676998418,2026-06-25 05:33:12.365852,NaN,NaN,NaN,-34.74097483333333,17.5070105
5.32525,17.4262750563754,35.40954954781434,45.80033143407022,240.73649287602643,2026-06-25 05:33:11.326539,NaN,NaN,NaN,-34.74097483333333,17.5070105
5.551181818181818,17.42328530376589,35.40954954781434,45.79596578134787,240.7369268459157,2026-06-25 05:33:10.264884,NaN,NaN,NaN,-34.74097483333333,17.5070105
5.730666666666667,17.425909116034042,35.40954954781434,45.79887574728119,240.70960112674572,2026-06-25 05:33:10.327494,NaN,NaN,NaN,-34.74097483333333,17.5070105
5.900542857142857,17.427948452913274,35.409403145508946,45.80010045442923,240.70325942243846,2026-06-25 05:33:09.191917,NaN,NaN,NaN,-34.74097483333333,17.5070105
6.113142857142857,17.438050927152766,35.4092852483576,45.81310352283533,240.62350576719066,2026-06-25 05:33:07.626611,NaN,NaN,NaN,-34.74097483333333,17.5070105
6.30875,17.435943675156683,35.4092852483576,45.81013163462753,240.64414785242417,2026-06-25 05:33:07.140131,NaN,NaN,NaN,-34.74097483333333,17.5070105
6.514384615384615,17.431869385011023,35.4092852483576,45.805450225110334,240.6936200571356,2026-06-25 05:33:06.480206,NaN,NaN,NaN,-34.74097483333333,17.5070105
6.7186666666666675,17.433271493123947,35.409469973760984,45.80672761390061,240.6591875823315,2026-06-25 05:33:05.336732,NaN,NaN,NaN,-34.74097483333333,17.5070105
6.9018125,17.44329189507309,35.409738052804876,45.816270656974325,240.57334909413453,2026-06-25 05:33:04.359605,NaN,NaN,NaN,-34.74097483333333,17.5070105
7.106214285714286,17.444918823600695,35.40985197969438,45.818006125928584,240.29006082575242,2026-06-25 05:33:04.023979,NaN,NaN,NaN,-34.74097483333333,17.5070105
7.297166666666667,17.44694280408966,35.41021509731767,45.820254470215694,240.5530506363375,2026-06-25 05:33:03.076607,NaN,NaN,NaN,-34.74097483333333,17.5070105
7.5024999999999995,17.446792999324863,35.41029657722991,45.820928940093296,240.55775655451254,2026-06-25 05:33:02.866245,NaN,NaN,NaN,-34.74097483333333,17.5070105
7.734071428571428,17.451328265225136,35.41056309589255,45.8274162403756,240.52708792350856,2026-06-25 05:33:01.599611,NaN,NaN,NaN,-34.74097483333333,17.5070105
7.932076923076924,17.456774048467004,35.41062610437559,45.83284281664327,240.806163236127,2026-06-25 05:33:00.579821,NaN,NaN,NaN,-34.74097483333333,17.5070105
8.092906976744185,17.457395020395282,35.41067915534894,45.83315739531469,240.47368356628303,2026-06-25 05:32:59.875309,NaN,NaN,NaN,-34.74097483333333,17.5070105
8.30847619047619,17.456448796984805,35.41068032956604,45.8314502388176,240.48609776531336,2026-06-25 05:32:58.279048,NaN,NaN,NaN,-34.74097483333333,17.5070105
8.513681818181821,17.455219483915773,35.41068032956604,45.83045202864894,240.50622233625108,2026-06-25 05:32:57.031970,NaN,NaN,NaN,-34.74097483333333,17.5070105
8.7275,17.451505101244642,35.41078341600907,45.82662377349172,240.55405514718754,2026-06-25 05:32:56.249219,NaN,NaN,NaN,-34.74097483333333,17.5070105
8.87625,17.445827129900977,35.41078341600907,45.821279439789755,240.57296875889006,2026-06-25 05:32:55.674369,NaN,NaN,NaN,-34.74097483333333,17.5070105
9.105454545454545,17.442102026395435,35.41078341600907,45.81902444186504,240.6283655578995,2026-06-25 05:32:55.268793,NaN,NaN,NaN,-34.74097483333333,17.5070105
9.341222222222221,17.442711004184744,35.410577656868924,45.81894670442784,240.61288292837926,2026-06-25 05:32:53.281937,NaN,NaN,NaN,-34.74097483333333,17.5070105
9.508128205128205,17.442724749571344,35.410537504881624,45.81878621019106,240.62100866166278,2026-06-25 05:32:53.099079,NaN,NaN,NaN,-34.74097483333333,17.5070105
9.696045454545454,17.444784269686426,35.41035893611859,45.8201365909599,240.61925874764546,2026-06-25 05:32:52.399087,NaN,NaN,NaN,-34.74097483333333,17.5070105
9.920375,17.452132747763123,35.410046202204455,45.82751566776946,240.53390296186785,2026-06-25 05:32:50.731908,NaN,NaN,NaN,-34.74097483333333,17.5070105
10.097461538461538,17.454603962827505,35.410046202204455,45.83080436578455,240.5107403308179,2026-06-25 05:32:50.557434,NaN,NaN,NaN,-34.74097483333333,17.5070105
10.30625,17.456732807464117,35.410046202204455,45.833282026499596,240.50333512527206,2026-06-25 05:32:49.684264,NaN,NaN,NaN,-34.74097483333333,17.5070105
10.546882352941177,17.451548412366353,35.410246162187676,45.82734957510859,240.507391432261,2026-06-25 05:32:48.294675,NaN,NaN,NaN,-34.74097483333333,17.5070105
10.74383783783784,17.458433502153355,35.41046102472885,45.83478213541302,240.78291313602796,2026-06-25 05:32:46.621661,NaN,NaN,NaN,-34.74097483333333,17.5070105
10.909545454545457,17.463635902565425,35.41054429435177,45.84047140955384,240.4190327266867,2026-06-25 05:32:45.639485,NaN,NaN,NaN,-34.74097483333333,17.5070105
11.116071428571429,17.465688934282632,35.41071809293677,45.843012453248036,240.62928444973204,2026-06-25 05:32:44.075607,NaN,NaN,NaN,-34.74097483333333,17.5070105
11.298000000000002,17.464673464392575,35.411047173271946,45.84200336207155,240.4544804073983,2026-06-25 05:32:42.131025,NaN,NaN,NaN,-34.74097483333333,17.5070105
11.506444444444444,17.463255098705986,35.41121237512345,45.840633382270134,240.66472611571328,2026-06-25 05:32:41.623865,NaN,NaN,NaN,-34.74097483333333,17.5070105
11.713999999999999,17.461394352070688,35.41133277157569,45.839105461117455,240.47233752156083,2026-06-25 05:32:40.965703,NaN,NaN,NaN,-34.74097483333333,17.5070105
11.937,17.461326927069877,35.41133277157569,45.83983080781937,240.48987475750516,2026-06-25 05:32:39.288016,NaN,NaN,NaN,-34.74097483333333,17.5070105
12.134725490196079,17.463228416791445,35.41133277157569,45.84164231993951,240.4794090176705,2026-06-25 05:32:37.907187,NaN,NaN,NaN,-34.74097483333333,17.5070105
12.28875,17.463726294099814,35.41096171385704,45.84142427302875,240.4672397149164,2026-06-25 05:32:36.418025,NaN,NaN,NaN,-34.74097483333333,17.5070105
12.527542857142857,17.463194128995738,35.4105753954461,45.84015123853028,240.5095409355459,2026-06-25 05:32:34.576654,NaN,NaN,NaN,-34.74097483333333,17.5070105
12.70605263157895,17.46628499113284,35.4105747619574,45.8447045638762,240.51968121539278,2026-06-25 05:32:32.407408,NaN,NaN,NaN,-34.74097483333333,17.5070105
12.925652173913042,17.465845016266563,35.4105747619574,45.84382364197583,240.5119097919734,2026-06-25 05:32:29.351339,NaN,NaN,NaN,-34.74097483333333,17.5070105
13.1075,17.466911357688108,35.4105753954461,45.844236143962654,240.4531699666717,2026-06-25 05:32:28.003011,NaN,NaN,NaN,-34.74097483333333,17.5070105
13.321457142857145,17.471271281153978,35.41069874777455,45.84924957947714,240.78742233711841,2026-06-25 05:32:26.288815,NaN,NaN,NaN,-34.74097483333333,17.5070105
13.529117647058824,17.47604521609161,35.41118590019577,45.85464602436976,240.38509522287984,2026-06-25 05:32:23.818702,NaN,NaN,NaN,-34.74097483333333,17.5070105
13.69347619047619,17.481170909628055,35.4113246663064,45.859920856318546,240.69289319675522,2026-06-25 05:32:22.781158,NaN,NaN,NaN,-34.74097483333333,17.5070105
13.936075471698114,17.489987303830983,35.4113246663064,45.86955236556741,240.59621069747084,2026-06-25 05:32:20.554514,NaN,NaN,NaN,-34.74097483333333,17.5070105
14.11764406779661,17.483644596933285,35.4113246663064,45.863418733924,240.66073967628282,2026-06-25 05:32:19.062514,NaN,NaN,NaN,-34.74097483333333,17.5070105
14.327538461538458,17.459997449870574,35.41062951948791,45.83741717896571,240.75559947852665,2026-06-25 05:32:16.322768,NaN,NaN,NaN,-34.74097483333333,17.5070105
14.512370370370373,17.461893985419454,35.41062951948791,45.83832909672851,240.5124513092746,2026-06-25 05:32:14.464278,NaN,NaN,NaN,-34.74097483333333,17.5070105
14.722969696969697,17.486613637781883,35.41062951948791,45.86604403521364,240.62082220892881,2026-06-25 05:32:12.667776,NaN,NaN,NaN,-34.74097483333333,17.5070105
14.916935483870969,17.497926886273007,35.41146356661603,45.87809203315257,240.21513494118574,2026-06-25 05:32:11.474197,NaN,NaN,NaN,-34.74097483333333,17.5070105
