PRES (dbar),TEMP (°C),SAL (psu),COND (mS/cm),OXY (µmol/L),TIME,FLUO (ug/L),TURB (NTU),PH,NO3 (µmol/L),LAT (°N),LON (°E)
4.448,17.369111354290343,35.42512198915611,45.75867888840448,239.3898265645173,2026-06-25 00:07:36.371604,0.7425000000000006,0.22599999999999998,6.295317720038188,2.0718470457870386,-34.54227816666667,17.680580166666665
5.214625,17.372334391672055,35.42515127243531,45.7621907546273,239.6573055986828,2026-06-25 00:07:36.705545,0.7415955882352941,0.22680147058823527,6.295319539219403,2.356851285857479,-34.54227816666667,17.680580166666665
4.840181818181818,17.370921926586718,35.42512198915611,45.76083310987994,239.6611880317743,2026-06-25 00:07:37.438876,0.738,0.22599999999999998,6.295318617094824,2.3279778926194217,-34.54227816666667,17.680580166666665
4.634372093023256,17.368778628845188,35.42512198915611,45.75853818725327,239.51270393085775,2026-06-25 00:07:37.566512,0.7407441860465113,0.22599999999999998,6.295310457255128,2.110656295687271,-34.54227816666667,17.680580166666665
5.043733333333334,17.37137446925179,35.42515127243531,45.76193339050652,239.309521577732,2026-06-25 00:07:37.635719,0.7439157894736845,0.22602807017543847,6.295307547352629,2.2725223928581166,-34.54227816666667,17.680580166666665
5.41375,17.370172050762168,35.425592394529616,45.76124896354543,239.67698227390142,2026-06-25 00:07:39.023691,0.7423615384615384,0.22654615384615384,6.295314249563764,2.2269458937167674,-34.54227816666667,17.680580166666665
5.6622,17.370249733165018,35.42584399690782,45.76113604174621,239.50281172735546,2026-06-25 00:07:39.928455,0.744,0.22701818181818184,6.29531102758079,2.064861802430592,-34.54227816666667,17.680580166666665
5.857,17.370025172652866,35.42615000344982,45.76164341571227,239.68096545859072,2026-06-25 00:07:41.048163,0.744,0.22599999999999998,6.295314688052799,2.0628426735322525,-34.54227816666667,17.680580166666665
6.030333333333334,17.370070427234822,35.42615000344982,45.76185608021664,239.5972469290291,2026-06-25 00:07:41.164799,0.744,0.22644217687074825,6.29531711364445,2.1103401958371393,-34.54227816666667,17.680580166666665
6.152,17.370084640984285,35.42615000344982,45.761920325543564,239.68389116144417,2026-06-25 00:07:41.198124,0.744,0.22599999999999998,6.299059030836791,2.143679802839608,-34.54227816666667,17.680580166666665
6.484666666666667,17.369674339737653,35.42612963151854,45.7613688439129,239.68745896381816,2026-06-25 00:07:41.348085,0.744,0.22651228070175436,6.29810119614181,2.2142958144145575,-34.54227816666667,17.680580166666665
6.620333333333334,17.36903178609951,35.42610321197551,45.7605023141276,239.34538193256103,2026-06-25 00:07:41.498046,0.744,0.22799999999999998,6.2953169548259496,2.2120336619231242,-34.54227816666667,17.680580166666665
6.856,17.368601469520556,35.42607659253992,45.759972429740365,239.33309485849978,2026-06-25 00:07:41.623013,0.744,0.22799999999999998,6.29531226244445,2.2081040751628214,-34.54227816666667,17.680580166666665
7.073,17.368384254088397,35.426045444699305,45.75975872651916,239.34307019432796,2026-06-25 00:07:41.747980,0.744,0.22799999999999998,6.298078884117245,2.1916562038380354,-34.54227816666667,17.680580166666665
7.380333333333333,17.36817181749409,35.42599736075207,45.75956128837978,239.40582305192052,2026-06-25 00:07:41.914604,0.744,0.22799999999999998,6.2953118397976615,2.133248582327593,-34.54227816666667,17.680580166666665
7.6255,17.367884378478127,35.42594030278417,45.75943051907833,239.34830716779433,2026-06-25 00:07:42.085392,0.744,0.22799999999999998,6.295310076544714,2.086655517662809,-34.54227816666667,17.680580166666665
7.847999999999999,17.367869130911384,35.425886335443494,45.75957697167087,239.35153942029072,2026-06-25 00:07:42.231188,0.744,0.22799999999999998,6.295309643347946,2.044370173456496,-34.54227816666667,17.680580166666665
8.009500000000001,17.368051281363414,35.425840598405244,45.759849296623685,239.35411355393887,2026-06-25 00:07:42.347824,0.7410000000000001,0.227,6.29530862399853,2.013677665189891,-34.54227816666667,17.680580166666665
8.24,17.368764572028084,35.425776096169486,45.76047872208712,239.5380209115574,2026-06-25 00:07:42.497785,0.741,0.22599999999999998,6.295308623981831,2.049293780628692,-34.54227816666667,17.680580166666665
8.5625,17.36921627194065,35.42569041886182,45.76088214327263,239.53956380447067,2026-06-25 00:07:42.622752,0.741,0.22599999999999998,6.297180821151015,2.104960594107336,-34.54227816666667,17.680580166666665
8.461666666666666,17.369472032794068,35.42571741584894,45.76110541015684,239.40361749579807,2026-06-25 00:07:42.681071,0.74308,0.22599999999999998,6.298482483580459,2.0875557247768035,-34.54227816666667,17.680580166666665
8.837000000000002,17.36970376632145,35.42560699212588,45.76151612157205,239.35018171018328,2026-06-25 00:07:42.847694,0.743433962264151,0.22599999999999998,6.295665503545624,2.1717230365853117,-34.54227816666667,17.680580166666665
9.0405,17.369747286733393,35.425555033355494,45.76183435686761,239.3484730850175,2026-06-25 00:07:42.947668,0.738,0.22599999999999998,6.29531468804445,2.2479327447205835,-34.54227816666667,17.680580166666665
9.177999999999999,17.36969117097915,35.425483528243575,45.76233888948287,239.6699637389486,2026-06-25 00:07:43.080966,0.7389090909090907,0.22599999999999998,6.295310571854766,2.2994257907579296,-34.54227816666667,17.680580166666665
9.424666666666667,17.369128952260386,35.42538051703995,45.76275019221911,239.44925576401775,2026-06-25 00:07:43.264252,0.738,0.22599999999999998,6.2962937775657215,2.361946427664241,-34.54227816666667,17.680580166666665
9.6495,17.368606331653396,35.425317675815734,45.76254177682816,239.36061629355075,2026-06-25 00:07:43.372557,0.741,0.22599999999999998,6.29531468804445,2.313664831819763,-34.54227816666667,17.680580166666665
9.83,17.36808244207524,35.42524367242434,45.762054016906845,239.368856498749,2026-06-25 00:07:43.497524,0.741,0.22599999999999998,6.297184440280676,2.2749035506488435,-34.54227816666667,17.680580166666665
