PRES (dbar),TEMP (°C),SAL (psu),COND (mS/cm),OXY (µmol/L),TIME,FLUO (ug/L),TURB (NTU),PH,NO3 (µmol/L),LAT (°N),LON (°E)
4.576733333333334,18.8475217986977,35.40435482796907,47.23449907590741,222.57786503340077,2026-06-25 04:45:18.802655,0.6900000000000002,0.22399999999999998,6.2976744801113504,2.3219795587079486,-34.68733,17.499939666666666
4.7787999999999995,18.849726309763334,35.40435482796907,47.237170200248265,222.22968361212835,2026-06-25 04:45:19.039260,0.6900000000000002,0.22565783132530118,6.295793955115433,2.255314669818252,-34.68733,17.499939666666666
4.960055555555555,18.851921368413315,35.40435482796907,47.240411737713124,222.20091670778572,2026-06-25 04:45:19.071474,0.6900000000000002,0.2258165374677002,6.298896844135325,2.1050706507209367,-34.68733,17.499939666666666
4.157857142857143,18.843591680512652,35.404227342609275,47.22875266659995,222.57209167410153,2026-06-25 04:45:19.139710,0.690661224489796,0.2244408163265306,6.298867436232959,2.197150136680332,-34.68733,17.499939666666666
4.3789,18.84479559222341,35.404227342609275,47.23105795281011,222.44493746776254,2026-06-25 04:45:19.326685,0.69345,0.2271499999999999,6.297296235946389,2.2399808787945164,-34.68733,17.499939666666666
3.9579999999999997,18.844702568739514,35.403761040096754,47.230549251000056,222.28951209307107,2026-06-25 04:45:20.408427,0.6900000000000002,0.22580952380952382,6.298517399967119,2.2361518921061196,-34.68733,17.499939666666666
3.7796499999999993,18.84518810178671,35.403761040096754,47.23052156653701,222.58614549608228,2026-06-25 04:45:20.716323,0.6900000000000002,0.22399999999999998,6.295151360660743,2.2361518921061196,-34.68733,17.499939666666666
5.121375,18.851088762098538,35.40435482796907,47.239714742922814,222.215494083703,2026-06-25 04:45:20.736318,0.6900000000000002,0.22481060606060602,6.298890273326804,2.127677764469219,-34.68733,17.499939666666666
5.56,18.85034195165655,35.40472739682683,47.238989962866114,222.228131567671,2026-06-25 04:45:23.123195,0.6900000000000002,0.22399999999999998,6.298886380721569,2.1659224124249628,-34.68733,17.499939666666666
5.437,18.850359698708946,35.404693680759834,47.23898360796454,222.2268672535555,2026-06-25 04:45:23.148189,0.6900000000000002,0.22399999999999998,6.298886380729792,2.1582724642203504,-34.68733,17.499939666666666
5.8105,18.84945021276489,35.40493922585374,47.23809182110489,222.22884388606445,2026-06-25 04:45:23.298150,0.6900000000000002,0.22399999999999998,6.297027312774185,2.1815021849880156,-34.68733,17.499939666666666
5.935666666666666,18.848749173119987,35.4050594004482,47.23736436603186,222.23458137263844,2026-06-25 04:45:23.381461,0.6900000000000002,0.22399999999999998,6.298869378921388,2.1892868883778043,-34.68733,17.499939666666666
6.183,18.84745915101911,35.405266507675236,47.236073711241794,222.2525594844479,2026-06-25 04:45:23.523091,0.6930000000000002,0.22399999999999998,6.298881578548823,2.20466971105483,-34.68733,17.499939666666666
6.3335,18.84661593117213,35.405414985907974,47.235291982151665,222.25388869091316,2026-06-25 04:45:23.623065,0.6930000000000002,0.22399999999999998,6.29888397964753,2.2277406445388257,-34.68733,17.499939666666666
6.6205,18.84610086631954,35.40567743326325,47.234764964067125,222.27246205404745,2026-06-25 04:45:23.798019,0.6910000000000002,0.22399999999999998,6.298874375154024,2.2821947199500867,-34.68733,17.499939666666666
6.763,18.846051253364507,35.40579024967245,47.23467671961913,222.6133714735188,2026-06-25 04:45:23.873000,0.6930000000000002,0.22399999999999998,6.297011667325137,2.3092320222013227,-34.68733,17.499939666666666
7.1505,18.84703458529955,35.40620221690365,47.23576326774954,222.26306965571936,2026-06-25 04:45:24.097941,0.692763157894737,0.22399999999999998,6.2988813889795265,2.3660406585920364,-34.68733,17.499939666666666
6.917,18.84729578823995,35.40612723483445,47.23607901880413,222.26294404416262,2026-06-25 04:45:24.147928,0.6900000000000002,0.22399999999999998,6.298879177433669,2.338451282178097,-34.68733,17.499939666666666
7.351333333333333,18.847651056317286,35.40644531370219,47.23661353510385,222.25884170841772,2026-06-25 04:45:24.314552,0.6906557377049182,0.22399999999999998,6.298883717232371,2.3558480400820327,-34.68733,17.499939666666666
7.609,18.847857783702533,35.40666939848188,47.237116793994566,222.2651118640624,2026-06-25 04:45:24.472844,0.6900000000000002,0.22399999999999998,6.298880377991246,2.3427710374127666,-34.68733,17.499939666666666
7.789666666666666,18.84790948058083,35.40672808002221,47.23724689178906,222.59222026177392,2026-06-25 04:45:24.514499,0.6960000000000002,0.22399999999999998,6.298883791324773,2.3462212273633054,-34.68733,17.499939666666666
7.9315,18.848140827285164,35.40690824792115,47.23796077877776,222.43482558469452,2026-06-25 04:45:24.647798,0.6960000000000002,0.22399999999999998,6.2988815785406,2.375059998591723,-34.68733,17.499939666666666
8.1745,18.84989696726437,35.407245732312425,47.24126315881834,222.4312853579653,2026-06-25 04:45:24.922726,0.6960000000000002,0.22399999999999998,6.297017676549784,2.4244688451851806,-34.68733,17.499939666666666
8.3695,18.85014170106475,35.40725153322034,47.24151825698794,222.4041257632011,2026-06-25 04:45:24.922726,0.6960000000000002,0.22484466019417473,6.298881578548823,2.4641179196120295,-34.68733,17.499939666666666
8.496,18.852219694991824,35.40744522704708,47.24473820870447,222.24972241204523,2026-06-25 04:45:25.097681,0.6960000000000002,0.22399999999999998,6.29888397964753,2.4463393688313753,-34.68733,17.499939666666666
