PRES (dbar),TEMP (°C),SAL (psu),COND (mS/cm),OXY (µmol/L),TIME,FLUO (ug/L),TURB (NTU),PH,NO3 (µmol/L),LAT (°N),LON (°E)
1008.845,3.2949983324746874,34.560396146290955,32.009438619400385,180.07883973247118,2026-06-25 04:18:45.274980,0.6120000000000001,0.20900000000000002,5.889543688436753,32.95162227611302,-34.63892533333333,17.49377683333333
1008.7018333333334,3.2956474135191876,34.560396146290955,32.00978566223686,180.06338595125376,2026-06-25 04:18:45.491591,0.6120000000000001,0.20800000000000002,5.88955929473448,32.96173807141237,-34.63892533333333,17.49377683333333
1008.5169999999999,3.294225144098475,34.560367837026845,32.00898584926989,180.07925937842654,2026-06-25 04:18:45.812340,0.6120000000000001,0.21600000000000003,5.88954429705817,32.97527054063673,-34.63892533333333,17.49377683333333
1008.24425,3.2937514901629115,34.560349896036335,32.00894125129461,180.08234129251403,2026-06-25 04:18:45.937308,0.6120000000000001,0.21600000000000003,5.889540051471712,32.90883545255003,-34.63892533333333,17.49377683333333
1008.1179999999999,3.2945434858252582,34.560335895227496,32.00964891615052,180.07248745710706,2026-06-25 04:18:45.983129,0.6120000000000001,0.21600000000000003,5.889547373081717,32.877337239713476,-34.63892533333333,17.49377683333333
1007.9293333333334,3.294837480973637,34.56029774984298,32.00997404497084,180.0739459378049,2026-06-25 04:18:46.216402,0.6120000000000001,0.21600000000000003,5.889541653177284,32.872393898456,-34.63892533333333,17.49377683333333
1007.744,3.2955667179948986,34.56028037667844,32.01048151647493,180.07073726431213,2026-06-25 04:18:46.299713,0.6120000000000001,0.21600000000000003,5.889539671491807,32.911328588648836,-34.63892533333333,17.49377683333333
1007.2815,3.2979965625416843,34.560240793382405,32.01163821154576,180.04460659030482,2026-06-25 04:18:46.449674,0.6120000000000001,0.21600000000000003,5.889555739082691,33.00849024807789,-34.63892533333333,17.49377683333333
1007.447,3.2980059345629322,34.56024111970956,32.01164257509793,180.04881769265933,2026-06-25 04:18:46.449674,0.6120000000000001,0.21600000000000003,5.889551722239459,32.97372212994707,-34.63892533333333,17.49377683333333
1006.8454999999999,3.3002963910169445,34.56019565689472,32.01274482825503,180.02074433414236,2026-06-25 04:18:46.599635,0.6120000000000001,0.21500000000000144,5.889569797866907,33.08245273471441,-34.63892533333333,17.49377683333333
1007.09,3.3003226614757044,34.56019598997179,32.01274634654697,180.0299247582147,2026-06-25 04:18:46.599635,0.6120000000000001,0.21600000000000003,5.889559755925923,33.04872042706312,-34.63892533333333,17.49377683333333
1006.501,3.30162048265794,34.56014486577211,32.01346276409988,180.01076703149553,2026-06-25 04:18:46.699609,0.6120000000000001,0.21400000000000002,5.889571806237668,33.004843586478664,-34.63892533333333,17.49377683333333
1006.598,3.302185590093425,34.560162580192035,32.013831914967255,180.0119607265712,2026-06-25 04:18:46.749596,0.6120000000000001,0.21400000000000002,5.889567789496146,33.026695799479725,-34.63892533333333,17.49377683333333
1006.355,3.3034085491614014,34.560093766366606,32.014808298247225,179.99883189839605,2026-06-25 04:18:46.882895,0.6120000000000001,0.21541935483870994,5.889575822950131,32.97195262670386,-34.63892533333333,17.49377683333333
1006.0074999999999,3.3040296778069007,34.56005453341053,32.01534143632131,180.11357149695363,2026-06-25 04:18:46.974537,0.6120000000000001,0.21400000000000002,5.889581847960707,32.89458729468701,-34.63892533333333,17.49377683333333
