PRES (dbar),TEMP (°C),SAL (psu),COND (mS/cm),OXY (µmol/L),TIME,FLUO (ug/L),TURB (NTU),PH,NO3 (µmol/L),LAT (°N),LON (°E)
503.38649999999996,6.035156452118047,34.44604991087341,34.13088450132763,212.4807415330383,2026-06-25 01:53:10.256183,0.6240000000000001,0.2539310344828073,5.974473434355143,26.68421933473914,-34.42528983333333,17.647832333333334
503.235,6.033888771335553,34.44604991087341,34.12863769690425,212.4717333446155,2026-06-25 01:53:10.499870,0.6240000000000001,0.256,5.974471917883102,26.519714806230198,-34.42528983333333,17.647832333333334
502.761,6.035321274838929,34.445689760959425,34.130129550841104,212.4687189415814,2026-06-25 01:53:10.749805,0.6240000000000001,0.256,5.974463299457363,26.53065003085934,-34.42528983333333,17.647832333333334
502.578,6.036253434838777,34.445545654135444,34.13107556577598,212.4429484996308,2026-06-25 01:53:10.849778,0.6240000000000001,0.256,5.974484264140911,26.534871858089584,-34.42528983333333,17.647832333333334
502.4105,6.036869168271941,34.44543767510852,34.13167382024606,212.4384633966838,2026-06-25 01:53:10.924759,0.6240000000000001,0.256,5.974484264140911,26.53873609886043,-34.42528983333333,17.647832333333334
502.24,6.037403352453135,34.445329800045016,34.13217733536364,212.4309165197392,2026-06-25 01:53:10.999739,0.6240000000000001,0.256,5.974487937349416,26.533650901063382,-34.42528983333333,17.647832333333334
501.8125,6.03806852216244,34.44518620618521,34.132797657749016,212.42205625244773,2026-06-25 01:53:11.099713,0.6240000000000001,0.256,5.974489773940511,26.502497702659788,-34.42528983333333,17.647832333333334
502.011,6.0380478535003475,34.44518624519466,34.13278284281303,212.42231971357054,2026-06-25 01:53:11.099713,0.6240000000000001,0.256,5.974491610531606,26.51696298893608,-34.42528983333333,17.647832333333334
501.607,6.038856387095766,34.44504292329364,34.13350010966417,212.41812734215094,2026-06-25 01:53:11.199687,0.6240000000000001,0.256,5.974487937349416,26.48752230553245,-34.42528983333333,17.647832333333334
501.1685,6.040937374996198,34.444828684018624,34.13508191312103,212.40224882760177,2026-06-25 01:53:11.349648,0.6240000000000001,0.256,5.974489773914198,26.48380511566698,-34.42528983333333,17.647832333333334
501.40066666666667,6.040808493500047,34.44482883628575,34.13500481633875,212.40895385353681,2026-06-25 01:53:11.349648,0.6240000000000001,0.256,5.97448563969636,26.47526425012557,-34.42528983333333,17.647832333333334
500.98900000000003,6.043888259676696,34.444579716106375,34.137265401224674,212.3690998995964,2026-06-25 01:53:11.524603,0.6240000000000001,0.2479999999999933,5.976456251865028,26.49040849842943,-34.42528983333333,17.647832333333334
500.669,6.045936625736598,34.44443793643855,34.13883817229599,212.35612500907723,2026-06-25 01:53:11.624577,0.6180000000000001,0.22199999999999998,5.974508139522555,26.502180545693975,-34.42528983333333,17.647832333333334
500.44,6.048794956358706,34.44426115175165,34.14122071840371,212.33308683313905,2026-06-25 01:53:11.749544,0.6190540540540529,0.22199999999999998,5.977727337651749,26.51060491701766,-34.42528983333333,17.647832333333334
500.2366666666667,6.052483662752881,34.44404948424623,34.144545209227005,212.31414100334467,2026-06-25 01:53:11.899505,0.6181250000000041,0.22199999999999998,5.9745211480807265,26.518222128534536,-34.42528983333333,17.647832333333334
499.983,6.055348852613625,34.44387335268971,34.14724082122865,212.55765285919904,2026-06-25 01:53:12.024472,0.6210000000000001,0.22199999999999998,5.9765002498538715,26.631853912972975,-34.42528983333333,17.647832333333334
499.732,6.056824353849325,34.443767724991545,34.14863251244831,212.5463909000867,2026-06-25 01:53:12.099453,0.6240000000000001,0.22199999999999998,5.978450121839479,26.74429114514398,-34.42528983333333,17.647832333333334
499.577,6.058741004680236,34.44360335781266,34.1503583569444,212.52970728992477,2026-06-25 01:53:12.216089,0.6196216216216213,0.22199999999999998,5.978456450476853,26.813724495687847,-34.42528983333333,17.647832333333334
499.325,6.059283242979596,34.44355640426193,34.15085001562242,212.52720815002888,2026-06-25 01:53:12.249414,0.6240000000000001,0.22199999999999998,5.978453780594018,26.92660968495915,-34.42528983333333,17.647832333333334
