PRES (dbar),TEMP (°C),SAL (psu),COND (mS/cm),OXY (µmol/kg),TIME,FLUO (ug/L),TURB (NTU),PH,LAT (°N),LON (°E)
1.8893636363636366,17.38060322894752,35.41983742447131,45.76102434289952,239.552781046073,2026-06-25 00:06:35.484348,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
2.0834999999999995,17.380272631649742,35.41983742447131,45.76075679249403,239.45775439103312,2026-06-25 00:06:34.888292,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
2.30688,17.380477897040155,35.41985954402681,45.762250090661475,239.5211423242738,2026-06-25 00:06:33.912213,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
2.4846190476190477,17.380893408298448,35.41986632199049,45.762983970465946,239.4505637803381,2026-06-25 00:06:33.520791,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
2.6895,17.381018912715675,35.41986632199049,45.76356772204045,239.55826181364995,2026-06-25 00:06:33.061684,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
2.9139999999999997,17.380481106836086,35.41986632199049,45.76436778974287,239.57526857908024,2026-06-25 00:06:32.180664,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
3.0700000000000003,17.37938537586074,35.41985828818281,45.763682868102315,239.59155277890542,2026-06-25 00:06:32.097352,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
3.3146249999999995,17.376153926983687,35.419818731017145,45.76073960073169,239.61559414330134,2026-06-25 00:06:31.724533,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
3.50525,17.37542915114001,35.41974059698481,45.75989788724464,239.62027281120356,2026-06-25 00:06:31.268402,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
3.6934545454545455,17.376252490915643,35.419660878439444,45.76063135847188,239.6071374645522,2026-06-25 00:06:30.876458,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
3.9077999999999995,17.377832696529858,35.41954870445942,45.76181438211673,239.58562055984734,2026-06-25 00:06:30.354473,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
4.0747,17.380250804016317,35.41940370157979,45.762561154792834,239.46513030280664,2026-06-25 00:06:29.636327,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
4.269299999999999,17.382495882417647,35.419306037050106,45.76337694228928,239.2042212917715,2026-06-25 00:06:29.071474,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
4.4854,17.38210457920269,35.41928439881684,45.76247291658342,239.56047674366556,2026-06-25 00:06:28.421644,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
4.694166666666667,17.381960885670928,35.41928439881684,45.76355775757264,239.5773569470591,2026-06-25 00:06:28.198369,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
4.9175,17.381461027507093,35.41928439881684,45.76580221421412,239.59052556270953,2026-06-25 00:06:27.831798,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
5.100285714285715,17.38129410335546,35.41929436587635,45.76574002980782,239.5887542583402,2026-06-25 00:06:27.746106,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
5.278909090909091,17.3791938015305,35.41939002092866,45.76392623203139,239.25054919558863,2026-06-25 00:06:26.086798,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
5.4891578947368425,17.379166317957925,35.41939002092866,45.76324492290925,239.6143372111961,2026-06-25 00:06:25.383751,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
5.688806451612902,17.37937887501721,35.41939002092866,45.762573607532,239.6120365436163,2026-06-25 00:06:24.400434,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
5.851166666666667,17.378906071840603,35.41932817241053,45.76150698786054,239.6198382029039,2026-06-25 00:06:23.203837,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
6.156499999999999,17.37852215010333,35.419310577930915,45.7618129311787,239.4366461555635,2026-06-25 00:06:22.308237,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
6.2255,17.378685224908104,35.419310577930915,45.762645754767846,239.46605404530058,2026-06-25 00:06:22.158276,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
6.477875,17.379497455522987,35.419310577930915,45.76452500140478,239.62016006976276,2026-06-25 00:06:21.802119,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
6.675999999999999,17.380508342489232,35.419338674021546,45.76585935499429,239.60952082644133,2026-06-25 00:06:21.550102,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
6.898,17.381518156677128,35.419396074591,45.76650979211506,239.4144981592663,2026-06-25 00:06:21.177282,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
7.086272727272728,17.381594927674445,35.419475102193154,45.766225261869266,239.2341579463415,2026-06-25 00:06:20.724559,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
7.289315789473683,17.381510452014073,35.419597433638714,45.76626326027707,239.4482827519,2026-06-25 00:06:19.970689,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
7.490350000000001,17.381787376894177,35.419597433638714,45.76701854065471,239.2344562604437,2026-06-25 00:06:19.141563,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
7.677583333333334,17.382460504611917,35.419597433638714,45.767335743769785,239.60887040467722,2026-06-25 00:06:18.267624,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
7.928999999999999,17.38225493295132,35.4195681322734,45.767352188385345,239.26970389060872,2026-06-25 00:06:17.724432,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
8.067833333333333,17.382162835488618,35.41952663034012,45.76736307095598,239.27493975368645,2026-06-25 00:06:17.513654,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
8.318142857142856,17.38207458021825,35.41923639101736,45.767206430155845,239.29478535806865,2026-06-25 00:06:16.509749,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
8.486473684210527,17.381331753995283,35.41905589377963,45.76572357762202,239.61914123373896,2026-06-25 00:06:15.903328,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
8.6859,17.380929716389772,35.418861493646645,45.7649878799176,239.25917645993349,2026-06-25 00:06:15.105115,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
8.8835,17.381079622865105,35.41878463967864,45.76534047380137,239.5818185807796,2026-06-25 00:06:14.416544,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
9.069416666666667,17.38121403434385,35.41878463967864,45.765936164555264,239.26457916460512,2026-06-25 00:06:13.685485,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
9.281666666666665,17.380844512780893,35.41878463967864,45.76590000303926,239.26522347649214,2026-06-25 00:06:13.274481,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
9.499444444444444,17.380687034025136,35.418905220366526,45.76603196553222,239.32661240145822,2026-06-25 00:06:12.691300,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
9.676375,17.380619341324895,35.41894987967659,45.766123866228796,239.4320600091765,2026-06-25 00:06:12.485798,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
9.893,17.381148487980585,35.419079674254505,45.765973048901174,239.63911952456618,2026-06-25 00:06:12.043056,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
10.1178,17.38095520081627,35.41926873481108,45.76570391487164,239.64373640003072,2026-06-25 00:06:11.461065,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
10.319,17.380591853491637,35.41937459088005,45.765520777503546,239.65317006210194,2026-06-25 00:06:11.136149,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
10.499181818181818,17.380080888726187,35.41946484540956,45.76539941389583,239.46587564703384,2026-06-25 00:06:10.849860,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
10.71,17.378783307839168,35.41962023944075,45.7651853602157,239.48620896661305,2026-06-25 00:06:10.311364,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
10.871625,17.378594739516373,35.41965991166412,45.76566026751948,239.67518609122658,2026-06-25 00:06:10.136410,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
11.105428571428572,17.378581405458945,35.41974639359598,45.766762289924486,239.5204878925379,2026-06-25 00:06:09.700809,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
11.2805,17.37914359295631,35.41979288196946,45.76734990876447,239.3049267753852,2026-06-25 00:06:09.316624,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
11.4382,17.379674160952554,35.41982489560845,45.76771590433536,239.2991566990795,2026-06-25 00:06:09.066689,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
11.667555555555557,17.380182172805704,35.419840323966795,45.76769897186054,239.39063935272532,2026-06-25 00:06:08.575706,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
11.866166666666667,17.380300997614864,35.419840323966795,45.767016551307854,239.66912329904656,2026-06-25 00:06:08.170256,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
12.068125000000002,17.38091558837733,35.419840323966795,45.76623809008393,239.3006461689524,2026-06-25 00:06:07.662055,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
12.2835,17.38214516150469,35.4198203903591,45.76743204727361,239.28982124513482,2026-06-25 00:06:07.172183,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
12.472857142857142,17.382377941162492,35.41980246670533,45.768750315888646,239.28833710160117,2026-06-25 00:06:06.773001,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
12.704285714285714,17.381696250039607,35.419782059603754,45.7697681545868,239.3002641331052,2026-06-25 00:06:06.337400,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
12.84225,17.381747536104776,35.41976810728362,45.77010292391519,239.2926448758349,2026-06-25 00:06:06.056224,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
13.119333333333335,17.382153939207083,35.41974312522073,45.76975564726762,239.3027221974401,2026-06-25 00:06:05.620920,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
13.297875000000001,17.382288871112817,35.41973521404125,45.76973912036656,239.29647661636605,2026-06-25 00:06:05.493870,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
13.522428571428568,17.380922793663782,35.41968706281632,45.76892433865042,239.31656975170392,2026-06-25 00:06:04.909201,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
13.726571428571429,17.381322719638856,35.41964135967822,45.769296788369466,239.64123570346467,2026-06-25 00:06:04.559292,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
13.879600000000003,17.38114361037166,35.4195965229177,45.76930447800067,239.31349849732243,2026-06-25 00:06:04.184628,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
14.076411764705883,17.381978413646515,35.41948518862846,45.770009173897904,239.3131092451765,2026-06-25 00:06:03.446977,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
14.279363636363634,17.38243274854416,35.41937910335993,45.7702787660941,239.30909701560864,2026-06-25 00:06:02.747427,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
14.446000000000002,17.3827966899548,35.419306209534355,45.77046943125332,239.6732246744997,2026-06-25 00:06:02.223473,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
14.682166666666667,17.382992580059767,35.41927996677274,45.77024984062833,239.4619128073182,2026-06-25 00:06:01.796917,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
14.882874999999999,17.383040670055138,35.41927996677274,45.77032187327149,239.3937137358749,2026-06-25 00:06:01.376194,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
15.044999999999998,17.383022739772596,35.41927996677274,45.7703468079229,239.30890058907437,2026-06-25 00:06:01.198740,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
15.252500000000001,17.383113696712016,35.41932228742611,45.77000393770446,239.31445584049027,2026-06-25 00:06:00.813840,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
15.47857142857143,17.383068326851596,35.41933870134913,45.76983273709788,239.61555714501262,2026-06-25 00:06:00.710296,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
15.66625,17.382734850957196,35.41940302830048,45.76964753579271,239.32361548505733,2026-06-25 00:06:00.388951,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
15.89914285714286,17.381941065579305,35.419468886816716,45.769805209465,239.70109960437227,2026-06-25 00:06:00.153298,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
16.109,17.380882856377312,35.41958982797725,45.77021934240922,239.3440896403801,2026-06-25 00:05:59.779110,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
16.286,17.38080739672252,35.41963052739688,45.77037882872704,239.71836947510326,2026-06-25 00:05:59.669138,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
16.50525,17.381171625332062,35.419762853364354,45.770781933624484,239.57071704833862,2026-06-25 00:05:59.339224,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
16.6875,17.381141749716193,35.419876113588735,45.77067293005198,239.34954247823853,2026-06-25 00:05:59.089290,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
16.910714285714285,17.380964401903856,35.41995296410336,45.77067040569285,239.52898184316365,2026-06-25 00:05:58.925047,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
17.077333333333332,17.380065527138978,35.42015113988871,45.770826375025884,239.64929944330072,2026-06-25 00:05:58.522771,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
17.29,17.380310632169028,35.42028966948397,45.77107706332349,239.36654131028587,2026-06-25 00:05:58.253793,NaN,NaN,NaN,-34.538654666666666,17.678499666666667
